Symbol,Side,EntryTime,PeakTime,ExitTime,Leverage,EntryPrice,ExitPrice,PnL,PnL%,PeakROI,Reason
AVAX/USDT,sell,2023-06-07 16:00:00+00:00,2023-06-10 04:00:00+00:00,2023-06-10 04:00:00+00:00,10,14.071,10.55325,7473.749999999996,249.12499999999994,250.0,HalfTP10%
DOGE/USDT,sell,2023-06-05 04:00:00+00:00,2023-06-10 04:00:00+00:00,2023-06-21 16:00:00+00:00,10,0.07154,0.0665322,4489.45,64.13499999999999,265.026558568633,SL
AVAX/USDT,sell,2023-06-07 16:00:00+00:00,2023-06-10 04:00:00+00:00,2023-06-22 00:00:00+00:00,10,14.071,13.08603,4531.45,64.735,313.623765190818,SL
AVAX/USDT,sell,2023-06-23 00:00:00+00:00,2023-06-23 00:00:00+00:00,2023-06-23 08:00:00+00:00,10,12.651,12.833,-1549.3407635760013,-15.493407635760011,0.8694964824914421,TrendExit
SOL/USDT,sell,2023-06-22 16:00:00+00:00,2023-06-23 12:00:00+00:00,2023-06-23 20:00:00+00:00,25,16.888,17.341324,-2815.6386901942114,-70.39096725485528,112.35788725722409,SL
LUNA2/USDT,sell,2023-06-05 12:00:00+00:00,2023-06-10 04:00:00+00:00,2023-06-25 20:00:00+00:00,10,0.8732,0.6765,15279.322148419606,218.27603069170866,464.6129180027485,TrendExit
ETH/USDT,buy,2023-06-23 16:00:00+00:00,2023-06-23 16:00:00+00:00,2023-06-26 16:00:00+00:00,50,1916.53,1858.10004,-3237.2126718600734,-161.86063359300366,57.26495280533058,SL
SOL/USDT,sell,2023-06-24 16:00:00+00:00,2023-06-28 16:00:00+00:00,2023-06-29 08:00:00+00:00,25,16.612,17.405388,-5018.381254514815,-125.45953136287038,171.41223212135773,SL
LUNA2/USDT,sell,2023-06-28 08:00:00+00:00,2023-06-28 16:00:00+00:00,2023-06-30 08:00:00+00:00,10,0.6182,0.6356,-2976.030410870272,-29.760304108702723,89.61501132319638,TrendExit
AVAX/USDT,buy,2023-06-30 04:00:00+00:00,2023-06-30 12:00:00+00:00,2023-06-30 12:00:00+00:00,10,13.018,12.548439,-3715.209859425415,-37.15209859425415,23.9668151789829,SL
DOGE/USDT,buy,2023-06-30 08:00:00+00:00,2023-06-30 08:00:00+00:00,2023-06-30 12:00:00+00:00,10,0.06529,0.06419574,-1775.1613876550657,-17.751613876550657,25.271863991422865,SL
ETH/USDT,buy,2023-06-30 12:00:00+00:00,2023-06-30 12:00:00+00:00,2023-06-30 12:00:00+00:00,50,1890.52,1871.55657,-1102.5785648922022,-55.12892824461011,61.8877345915412,SL
LUNA2/USDT,sell,2023-06-30 16:00:00+00:00,2023-06-30 16:00:00+00:00,2023-07-01 00:00:00+00:00,10,0.6074,0.6433426999999999,-6030.426629897904,-60.30426629897904,5.432993085281661,SL
BNB/USDT,sell,2023-06-07 04:00:00+00:00,2023-06-12 08:00:00+00:00,2023-07-01 04:00:00+00:00,10,278.78,242.2,12308.018509218744,123.08018509218743,210.84726307482592,TrendExit
DOGE/USDT,buy,2023-07-06 04:00:00+00:00,2023-07-06 08:00:00+00:00,2023-07-06 08:00:00+00:00,10,0.06714,0.06617376,-1538.4225201072493,-15.384225201072493,21.14983616324085,SL
ETH/USDT,buy,2023-06-30 20:00:00+00:00,2023-07-03 08:00:00+00:00,2023-07-07 00:00:00+00:00,50,1925.96,1841.18697,-4679.397883912438,-233.96989419562192,135.10145589731866,SL
ZEC/USDT,buy,2023-06-29 08:00:00+00:00,2023-07-01 00:00:00+00:00,2023-07-08 04:00:00+00:00,10,30.27,29.090880000000002,-4253.394251734386,-42.53394251734386,146.67988107036675,SL
ETH/USDT,buy,2023-07-10 20:00:00+00:00,2023-07-10 20:00:00+00:00,2023-07-11 08:00:00+00:00,50,1899.45,1862.59554,-2049.299943141442,-102.46499715707209,14.504198583800552,SL
ETH/USDT,sell,2023-07-11 12:00:00+00:00,2023-07-11 12:00:00+00:00,2023-07-11 16:00:00+00:00,50,1866.41,1874.0,-506.866390557263,-25.34331952786315,14.225170246623655,TrendExit
SOL/USDT,buy,2023-06-29 12:00:00+00:00,2023-07-12 12:00:00+00:00,2023-07-12 12:00:00+00:00,25,18.045,22.556250000000002,5174.929220101023,622.1875000000001,625.0,HalfTP10%
AVAX/USDT,buy,2023-07-08 04:00:00+00:00,2023-07-09 04:00:00+00:00,2023-07-12 16:00:00+00:00,10,13.333,12.923,-3303.5393384834674,-33.03539338483467,65.02662566564157,TrendExit
ETH/USDT,buy,2023-07-12 00:00:00+00:00,2023-07-12 12:00:00+00:00,2023-07-12 16:00:00+00:00,50,1877.66,1866.3318,-723.0131067392393,-36.15065533696197,64.44191174120932,SL
ZEC/USDT,sell,2023-07-12 16:00:00+00:00,2023-07-12 16:00:00+00:00,2023-07-13 04:00:00+00:00,10,28.9,29.849819999999998,-3398.2176816608953,-33.982176816608956,19.377162629757745,SL
ETH/USDT,sell,2023-07-13 00:00:00+00:00,2023-07-13 04:00:00+00:00,2023-07-13 12:00:00+00:00,50,1870.82,1888.6667799999998,-1064.4319277108436,-53.22159638554218,24.668327257566254,SL
LUNA2/USDT,sell,2023-07-05 12:00:00+00:00,2023-07-10 00:00:00+00:00,2023-07-14 00:00:00+00:00,10,0.6181,0.6241,-1321.2020708623336,-13.212020708623337,102.08704093188794,TrendExit
ZEC/USDT,sell,2023-07-16 04:00:00+00:00,2023-07-16 04:00:00+00:00,2023-07-16 04:00:00+00:00,10,30.66,31.06,-1405.2837573385427,-14.052837573385426,1.9569471624265724,TrendExit
BNB/USDT,buy,2023-07-10 16:00:00+00:00,2023-07-14 04:00:00+00:00,2023-07-17 00:00:00+00:00,10,245.52,240.68907000000002,-2256.648148826973,-22.56648148826973,64.59758879113711,SL
ZEC/USDT,sell,2023-07-18 20:00:00+00:00,2023-07-18 20:00:00+00:00,2023-07-18 20:00:00+00:00,10,30.86,31.2,-1202.3007128969607,-12.023007128969606,1.6202203499676187,TrendExit
LUNA2/USDT,sell,2023-07-18 20:00:00+00:00,2023-07-18 20:00:00+00:00,2023-07-18 20:00:00+00:00,10,0.619,0.6331324999999999,-2384.259491114672,-23.842594911146715,3.7156704361873483,SL
ZEC/USDT,buy,2023-07-19 08:00:00+00:00,2023-07-19 08:00:00+00:00,2023-07-19 08:00:00+00:00,10,31.48,31.30866,-644.0099428208499,-6.4400994282085,0.31766200762382496,SL
ZEC/USDT,buy,2023-07-19 20:00:00+00:00,2023-07-20 08:00:00+00:00,2023-07-20 16:00:00+00:00,10,31.75,30.81915,-3050.3451181102273,-30.503451181102275,12.913385826771545,SL
AVAX/USDT,buy,2023-07-13 16:00:00+00:00,2023-07-14 08:00:00+00:00,2023-07-22 20:00:00+00:00,10,13.667,13.513,-1496.2383844296526,-14.962383844296525,170.62998463452118,TrendExit
ZEC/USDT,buy,2023-07-21 04:00:00+00:00,2023-07-22 04:00:00+00:00,2023-07-22 20:00:00+00:00,10,31.85,30.90906,-3102.808571428567,-31.02808571428567,7.221350078492837,SL
LUNA2/USDT,buy,2023-07-19 04:00:00+00:00,2023-07-22 12:00:00+00:00,2023-07-24 08:00:00+00:00,10,0.6421,0.6214779,-3460.059017287017,-34.60059017287017,111.97632767481696,SL
SOL/USDT,buy,2023-06-29 12:00:00+00:00,2023-07-14 00:00:00+00:00,2023-07-24 12:00:00+00:00,25,18.045,23.204,13451.689729363026,693.1335550013854,2152.1197007481296,TrendExit
ETH/USDT,sell,2023-07-27 16:00:00+00:00,2023-07-27 16:00:00+00:00,2023-07-28 12:00:00+00:00,50,1867.7,1880.1182399999998,-785.2272377790772,-39.26136188895386,36.676125716121554,SL
ZEC/USDT,sell,2023-07-24 12:00:00+00:00,2023-07-26 00:00:00+00:00,2023-07-28 20:00:00+00:00,10,30.67,30.63,-99.51418324094821,-0.9951418324094821,44.016954678839305,TrendExit
SOL/USDT,buy,2023-07-26 16:00:00+00:00,2023-07-26 16:00:00+00:00,2023-07-30 16:00:00+00:00,25,24.893,24.239,-2845.9309846141487,-71.14827461535371,83.25633712288601,TrendExit
BNB/USDT,sell,2023-08-01 00:00:00+00:00,2023-08-01 00:00:00+00:00,2023-08-01 00:00:00+00:00,10,241.04,242.27202999999997,-611.3864980915939,-6.11386498091594,16.760703617656787,SL
BNB/USDT,buy,2023-08-01 08:00:00+00:00,2023-08-02 00:00:00+00:00,2023-08-02 12:00:00+00:00,10,245.46,243.19,-1054.331866699264,-10.54331866699264,13.729324533528903,TrendExit
BNB/USDT,sell,2023-08-03 00:00:00+00:00,2023-08-03 08:00:00+00:00,2023-08-04 04:00:00+00:00,10,240.64,242.50225999999998,-904.2649310172798,-9.042649310172797,9.890292553191472,SL
DOGE/USDT,buy,2023-07-13 16:00:00+00:00,2023-07-25 16:00:00+00:00,2023-08-04 16:00:00+00:00,10,0.06748,0.07332,7890.088915234137,78.90088915234136,242.88678126852403,TrendExit
DOGE/USDT,buy,2023-08-05 12:00:00+00:00,2023-08-05 12:00:00+00:00,2023-08-05 16:00:00+00:00,10,0.07583,0.07508484,-1082.1804299089965,-10.821804299089965,16.7479889225901,SL
SOL/USDT,sell,2023-07-30 20:00:00+00:00,2023-08-05 16:00:00+00:00,2023-08-08 16:00:00+00:00,25,24.239,24.571,-1730.37831593714,-43.25945789842851,213.3957671521101,TrendExit
ETH/USDT,sell,2023-08-02 16:00:00+00:00,2023-08-07 16:00:00+00:00,2023-08-08 16:00:00+00:00,50,1841.8,1862.3404799999998,-1395.7970593984069,-69.78985296992035,113.47594744271896,SL
LUNA2/USDT,sell,2023-08-07 16:00:00+00:00,2023-08-07 16:00:00+00:00,2023-08-08 16:00:00+00:00,10,0.5578,0.5680675,-1971.6338741484353,-19.716338741484353,42.667622803872234,SL
AVAX/USDT,sell,2023-08-07 16:00:00+00:00,2023-08-07 16:00:00+00:00,2023-08-08 20:00:00+00:00,10,12.421,12.760747999999998,-2866.6385476209484,-28.666385476209484,19.805168665968818,SL
DOGE/USDT,buy,2023-08-09 08:00:00+00:00,2023-08-09 12:00:00+00:00,2023-08-09 16:00:00+00:00,10,0.07559,0.07450541999999999,-1544.102010848005,-15.44102010848005,7.937557878026054,SL
BNB/USDT,buy,2023-08-08 12:00:00+00:00,2023-08-08 16:00:00+00:00,2023-08-10 04:00:00+00:00,10,243.89,242.37738000000002,-769.8957275820984,-7.698957275820984,19.22998072901729,SL
AVAX/USDT,sell,2023-08-10 08:00:00+00:00,2023-08-10 08:00:00+00:00,2023-08-10 12:00:00+00:00,10,12.497,12.598586,-913.289533488029,-9.13289533488029,2.720652956709666,SL
ZEC/USDT,sell,2023-08-02 08:00:00+00:00,2023-08-05 12:00:00+00:00,2023-08-13 16:00:00+00:00,10,29.88,30.320289999999996,-1914.2642068273008,-19.14264206827301,41.49933065595711,SL
ETH/USDT,sell,2023-08-14 00:00:00+00:00,2023-08-14 00:00:00+00:00,2023-08-14 12:00:00+00:00,50,1840.09,1852.68,-794.547766685339,-39.72738833426695,15.787271274774456,TrendExit
ETH/USDT,buy,2023-08-14 16:00:00+00:00,2023-08-14 16:00:00+00:00,2023-08-14 16:00:00+00:00,50,1852.68,1841.49666,-703.328601269515,-35.16643006347575,6.018308612388588,SL
DOGE/USDT,sell,2023-08-14 00:00:00+00:00,2023-08-14 16:00:00+00:00,2023-08-14 20:00:00+00:00,10,0.07473,0.07616608999999999,-2042.6656563628876,-20.426656563628875,15.790177974039882,SL
LUNA2/USDT,sell,2023-08-14 00:00:00+00:00,2023-08-17 20:00:00+00:00,2023-08-17 20:00:00+00:00,10,0.5594,0.41955,7473.75,249.125,250.0,HalfTP10%
ZEC/USDT,sell,2023-08-15 04:00:00+00:00,2023-08-17 20:00:00+00:00,2023-08-17 20:00:00+00:00,10,29.32,21.990000000000002,7473.75,249.125,250.0,HalfTP10%
ETH/USDT,sell,2023-08-14 20:00:00+00:00,2023-08-17 20:00:00+00:00,2023-08-18 04:00:00+00:00,50,1841.99,1689.68,8072.908919158083,403.64544595790414,948.2407613504955,RevLow
ETH/USDT,sell,2023-08-24 16:00:00+00:00,2023-08-24 16:00:00+00:00,2023-08-25 12:00:00+00:00,50,1642.79,1674.6529799999998,-2060.534790813184,-103.0267395406592,33.87529751215884,SL
SOL/USDT,sell,2023-08-24 20:00:00+00:00,2023-08-25 16:00:00+00:00,2023-08-26 12:00:00+00:00,25,20.914,20.361,2495.4838863918885,62.387097159797214,100.05259634694458,RevLow
AVAX/USDT,sell,2023-08-24 16:00:00+00:00,2023-08-25 12:00:00+00:00,2023-08-28 12:00:00+00:00,10,10.063,10.360349999999999,-3166.361671469718,-31.663616714697174,19.079797277153947,SL
DOGE/USDT,sell,2023-08-24 16:00:00+00:00,2023-08-25 00:00:00+00:00,2023-08-29 00:00:00+00:00,10,0.06254,0.06378371999999999,-2219.6735849056536,-22.196735849056537,15.03038055644382,SL
BNB/USDT,sell,2023-08-10 08:00:00+00:00,2023-08-22 16:00:00+00:00,2023-08-29 12:00:00+00:00,10,241.97,228.27,4994.689837583179,49.946898375831786,162.5408108443196,TrendExit
DOGE/USDT,sell,2023-08-29 08:00:00+00:00,2023-08-29 08:00:00+00:00,2023-08-29 12:00:00+00:00,10,0.06296,0.06336329999999998,-740.8857210927249,-7.408857210927248,9.529860228716698,SL
AVAX/USDT,sell,2023-08-30 20:00:00+00:00,2023-08-31 00:00:00+00:00,2023-08-31 08:00:00+00:00,10,10.373,10.446435999999999,-818.3073170731659,-8.183073170731658,10.89366624891541,SL
SOL/USDT,sell,2023-08-30 20:00:00+00:00,2023-08-31 00:00:00+00:00,2023-08-31 08:00:00+00:00,25,20.67,20.944923999999997,-1440.7279245282884,-36.01819811320721,8.708272859216585,SL
LUNA2/USDT,sell,2023-08-14 00:00:00+00:00,2023-08-17 20:00:00+00:00,2023-09-01 00:00:00+00:00,10,0.5594,0.4057,18794.723453700386,268.49604933857694,357.16839470861646,RevLow
DOGE/USDT,sell,2023-09-01 00:00:00+00:00,2023-09-01 12:00:00+00:00,2023-09-01 12:00:00+00:00,10,0.06375,0.06419413,-807.0228470588265,-8.070228470588265,13.647058823529342,SL
LUNA2/USDT,sell,2023-09-05 20:00:00+00:00,2023-09-05 20:00:00+00:00,2023-09-06 00:00:00+00:00,10,0.4116,0.41781739999999995,-1611.2994897959,-16.112994897959,5.587949465500544,SL
SOL/USDT,sell,2023-09-06 16:00:00+00:00,2023-09-06 16:00:00+00:00,2023-09-06 16:00:00+00:00,25,19.377,19.848829,-2536.2125948289163,-63.405314870722904,35.09315167466565,SL
ZEC/USDT,sell,2023-08-15 04:00:00+00:00,2023-08-17 20:00:00+00:00,2023-09-07 00:00:00+00:00,10,29.32,25.36,8913.024556616643,127.32892223738061,263.9836289222374,TrendExit
AVAX/USDT,sell,2023-09-07 12:00:00+00:00,2023-09-07 12:00:00+00:00,2023-09-07 20:00:00+00:00,10,9.868,9.983974,-1285.8409708147499,-12.8584097081475,4.154843940008145,SL
DOGE/USDT,sell,2023-09-06 12:00:00+00:00,2023-09-08 08:00:00+00:00,2023-09-08 20:00:00+00:00,10,0.06381,0.06368,33.83168782322912,0.3383168782322912,23.507287259050436,TrendExit
ZEC/USDT,sell,2023-09-10 12:00:00+00:00,2023-09-10 16:00:00+00:00,2023-09-11 00:00:00+00:00,10,24.62,25.045019999999997,-1837.183225020292,-18.371832250202917,16.24695369618205,SL
ETH/USDT,sell,2023-08-31 20:00:00+00:00,2023-09-11 20:00:00+00:00,2023-09-11 20:00:00+00:00,50,1656.23,1551.02,5925.55478405777,296.2777392028885,385.2725768764004,RevLow
BNB/USDT,sell,2023-08-31 20:00:00+00:00,2023-09-11 16:00:00+00:00,2023-09-11 20:00:00+00:00,10,217.12,206.08,4657.288135593212,46.572881355932125,61.57885040530584,RevLow
SOL/USDT,sell,2023-09-08 12:00:00+00:00,2023-09-11 08:00:00+00:00,2023-09-11 20:00:00+00:00,25,19.531,17.716,9097.565408837227,227.43913522093067,283.01162254876846,RevLow
ZEC/USDT,buy,2023-09-12 04:00:00+00:00,2023-09-12 08:00:00+00:00,2023-09-12 12:00:00+00:00,10,25.46,24.87,-2426.2018853102913,-24.262018853102912,7.855459544383319,TrendExit
SOL/USDT,sell,2023-09-13 00:00:00+00:00,2023-09-13 00:00:00+00:00,2023-09-13 00:00:00+00:00,25,17.903,18.093075,-1162.2244176953602,-29.055610442384005,19.130871920907175,SL
DOGE/USDT,sell,2023-09-13 00:00:00+00:00,2023-09-13 04:00:00+00:00,2023-09-13 04:00:00+00:00,10,0.06085,0.061701639999999995,-1500.2725061626902,-15.0027250616269,6.737880032867717,SL
DOGE/USDT,sell,2023-09-18 00:00:00+00:00,2023-09-18 00:00:00+00:00,2023-09-18 00:00:00+00:00,10,0.06142,0.061831769999999994,-770.7520107456813,-7.707520107456814,8.466297622924122,SL
BNB/USDT,sell,2023-09-20 20:00:00+00:00,2023-09-20 20:00:00+00:00,2023-09-20 20:00:00+00:00,10,214.44,217.18696999999997,-1381.637513989905,-13.816375139899051,4.430143629919738,SL
DOGE/USDT,sell,2023-09-21 16:00:00+00:00,2023-09-22 00:00:00+00:00,2023-09-22 08:00:00+00:00,10,0.0616,0.061821759999999996,-480.17999999998545,-4.801799999999854,17.37012987012989,SL
SOL/USDT,buy,2023-09-22 12:00:00+00:00,2023-09-22 12:00:00+00:00,2023-09-22 12:00:00+00:00,25,19.674,19.51047,-930.7829368709848,-23.26957342177462,3.30385280065058,SL
LUNA2/USDT,sell,2023-09-10 08:00:00+00:00,2023-09-11 16:00:00+00:00,2023-09-24 00:00:00+00:00,10,0.4101,0.4045,856.2033650329199,8.5620336503292,83.6381370397464,TrendExit
ZEC/USDT,buy,2023-09-25 16:00:00+00:00,2023-09-25 16:00:00+00:00,2023-09-26 00:00:00+00:00,10,26.36,25.99398,-1497.8489757207803,-14.978489757207802,4.931714719271587,SL
ETH/USDT,sell,2023-09-20 20:00:00+00:00,2023-09-25 00:00:00+00:00,2023-09-27 08:00:00+00:00,50,1615.38,1628.91,-1127.9926085503164,-56.399630427515824,165.22428159318582,TrendExit
LUNA2/USDT,buy,2023-09-24 04:00:00+00:00,2023-09-27 08:00:00+00:00,2023-09-27 08:00:00+00:00,10,0.4045,0.505625,7466.25,248.875,250.0,HalfTP10%
LUNA2/USDT,buy,2023-09-24 04:00:00+00:00,2023-09-27 16:00:00+00:00,2023-09-27 16:00:00+00:00,10,0.4045,0.5257,20823.555006180457,297.47935723114927,354.2645241038316,RevHigh
AVAX/USDT,sell,2023-09-08 20:00:00+00:00,2023-09-25 00:00:00+00:00,2023-09-29 00:00:00+00:00,10,9.912,9.334,5134.231234866844,51.34231234866844,131.7594834543988,TrendExit
SOL/USDT,buy,2023-09-28 16:00:00+00:00,2023-10-01 20:00:00+00:00,2023-10-01 20:00:00+00:00,25,19.596,24.495,7466.250000000004,622.1875000000001,625.0,HalfTP10%
ETH/USDT,buy,2023-10-06 20:00:00+00:00,2023-10-06 20:00:00+00:00,2023-10-07 16:00:00+00:00,50,1645.52,1630.41795,-1037.3087519446792,-51.865437597233964,57.97559434099837,SL
ZEC/USDT,buy,2023-09-26 20:00:00+00:00,2023-10-02 00:00:00+00:00,2023-10-08 12:00:00+00:00,10,26.31,26.25,-677.9361459521078,-6.779361459521079,74.87647282402138,TrendExit
AVAX/USDT,buy,2023-10-04 08:00:00+00:00,2023-10-07 04:00:00+00:00,2023-10-09 16:00:00+00:00,10,9.613,9.251738999999999,-4016.167372308331,-40.16167372308331,236.03453656506818,SL
BNB/USDT,sell,2023-10-07 20:00:00+00:00,2023-10-09 16:00:00+00:00,2023-10-10 08:00:00+00:00,10,211.73,213.17296,-851.850224342314,-8.51850224342314,48.64686156897928,SL
SOL/USDT,buy,2023-09-28 16:00:00+00:00,2023-10-02 04:00:00+00:00,2023-10-12 12:00:00+00:00,25,19.596,21.271,5623.372269850991,200.83472392324967,667.7383139416205,TrendExit
SOL/USDT,buy,2023-10-14 04:00:00+00:00,2023-10-14 08:00:00+00:00,2023-10-15 12:00:00+00:00,25,22.015,21.701276999999997,-1564.3294957983323,-39.10823739495831,40.086304792186915,SL
ETH/USDT,sell,2023-10-17 20:00:00+00:00,2023-10-17 20:00:00+00:00,2023-10-18 04:00:00+00:00,50,1563.48,1581.2796999999998,-1249.0359870289271,-62.451799351446354,21.93824033566188,SL
ZEC/USDT,sell,2023-10-17 16:00:00+00:00,2023-10-19 00:00:00+00:00,2023-10-20 00:00:00+00:00,10,24.75,25.255229999999997,-2212.3539999999807,-22.123539999999807,17.77777777777783,SL
DOGE/USDT,sell,2023-10-17 20:00:00+00:00,2023-10-19 00:00:00+00:00,2023-10-20 00:00:00+00:00,10,0.05891,0.05935929999999999,-923.070191818008,-9.23070191818008,28.857579358343237,SL
AVAX/USDT,sell,2023-10-17 16:00:00+00:00,2023-10-19 00:00:00+00:00,2023-10-20 08:00:00+00:00,10,9.131,9.323314,-2287.2188916876535,-22.872188916876535,54.5394808892784,SL
LUNA2/USDT,sell,2023-10-17 12:00:00+00:00,2023-10-19 20:00:00+00:00,2023-10-21 04:00:00+00:00,10,0.4182,0.42282239999999993,-1315.8611190817633,-13.158611190817632,84.17025346724057,SL
SOL/USDT,buy,2023-10-19 12:00:00+00:00,2023-10-21 20:00:00+00:00,2023-10-21 20:00:00+00:00,25,24.259,30.32375,7466.25,622.1875,625.0,HalfTP10%
ZEC/USDT,sell,2023-10-22 12:00:00+00:00,2023-10-22 12:00:00+00:00,2023-10-22 20:00:00+00:00,10,25.27,25.845819999999996,-2389.8096952908427,-23.898096952908425,1.5829046299960088,SL
BNB/USDT,buy,2023-10-26 04:00:00+00:00,2023-10-26 08:00:00+00:00,2023-10-26 12:00:00+00:00,10,226.19,221.40837,-2222.931245855266,-22.22931245855266,10.168442459878914,SL
BNB/USDT,buy,2023-10-27 12:00:00+00:00,2023-10-27 12:00:00+00:00,2023-10-27 16:00:00+00:00,10,227.88,222.96681,-2254.9646327014248,-22.549646327014248,22.4679655959277,SL
DOGE/USDT,buy,2023-10-31 12:00:00+00:00,2023-10-31 12:00:00+00:00,2023-10-31 12:00:00+00:00,10,0.07022,0.06782211,-3513.1174238108742,-35.13117423810874,10.11107946454005,SL
ZEC/USDT,buy,2023-11-01 20:00:00+00:00,2023-11-02 00:00:00+00:00,2023-11-02 12:00:00+00:00,10,28.43,27.43254,-3626.722722476252,-36.267227224762514,31.656700668308073,SL
LUNA2/USDT,buy,2023-11-02 00:00:00+00:00,2023-11-02 00:00:00+00:00,2023-11-02 12:00:00+00:00,10,0.4634,0.4533462,-2278.4879369874743,-22.784879369874744,18.774277082434274,SL
DOGE/USDT,buy,2023-11-02 04:00:00+00:00,2023-11-02 08:00:00+00:00,2023-11-02 12:00:00+00:00,10,0.06959,0.06840153,-1816.963306509558,-18.16963306509558,20.11783302198589,SL
BNB/USDT,buy,2023-11-02 00:00:00+00:00,2023-11-02 12:00:00+00:00,2023-11-03 08:00:00+00:00,10,228.15,225.65412,-1233.4175147929022,-12.334175147929022,25.50953320184086,SL
ZEC/USDT,buy,2023-11-04 12:00:00+00:00,2023-11-04 12:00:00+00:00,2023-11-04 12:00:00+00:00,10,27.88,27.682290000000002,-808.7917682926737,-8.087917682926737,9.325681492109094,SL
ZEC/USDT,buy,2023-11-08 08:00:00+00:00,2023-11-09 12:00:00+00:00,2023-11-09 16:00:00+00:00,10,29.96,29.200770000000002,-2672.878454606138,-26.72878454606138,36.71562082777029,SL
LUNA2/USDT,buy,2023-11-08 12:00:00+00:00,2023-11-09 04:00:00+00:00,2023-11-09 16:00:00+00:00,10,0.4752,0.4643352,-2415.220454545465,-24.15220454545465,144.57070707070713,SL
BNB/USDT,buy,2023-11-09 16:00:00+00:00,2023-11-09 16:00:00+00:00,2023-11-09 16:00:00+00:00,10,251.93,246.93282,-2082.567145635696,-20.825671456356957,5.795260588258563,SL
DOGE/USDT,buy,2023-11-10 08:00:00+00:00,2023-11-10 08:00:00+00:00,2023-11-10 08:00:00+00:00,10,0.07443,0.07348644,-1367.0807738815024,-13.670807738815025,3.8962783823726803,SL
AVAX/USDT,buy,2023-11-01 20:00:00+00:00,2023-11-11 12:00:00+00:00,2023-11-11 12:00:00+00:00,10,11.983,14.978750000000002,6463.185713112292,248.87500000000014,250.0,HalfTP10%
BNB/USDT,buy,2023-11-10 00:00:00+00:00,2023-11-10 00:00:00+00:00,2023-11-13 20:00:00+00:00,10,251.85,242.58717000000001,-3886.0764681357864,-38.860764681357864,25.650188604328005,SL
ZEC/USDT,buy,2023-11-10 04:00:00+00:00,2023-11-13 00:00:00+00:00,2023-11-14 16:00:00+00:00,10,29.94,28.69128,-4398.656112224457,-43.98656112224457,63.460253841015316,SL
ZEC/USDT,buy,2023-11-15 12:00:00+00:00,2023-11-16 04:00:00+00:00,2023-11-16 12:00:00+00:00,10,30.36,29.79018,-2005.9390316205504,-20.0593903162055,22.397891963109345,SL
BNB/USDT,buy,2023-11-15 16:00:00+00:00,2023-11-16 08:00:00+00:00,2023-11-16 12:00:00+00:00,10,252.57,245.06469,-3090.0904085995844,-30.900904085995844,14.055509363740793,SL
DOGE/USDT,buy,2023-11-15 20:00:00+00:00,2023-11-17 08:00:00+00:00,2023-11-21 16:00:00+00:00,10,0.07534,0.07352639999999999,-2676.016989646956,-26.76016989646956,163.12715688877083,SL
ETH/USDT,buy,2023-11-03 20:00:00+00:00,2023-11-10 04:00:00+00:00,2023-11-21 20:00:00+00:00,50,1816.9,1933.44,5771.014915515424,288.55074577577125,888.0510760085855,TrendExit
LUNA2/USDT,buy,2023-11-22 16:00:00+00:00,2023-11-26 16:00:00+00:00,2023-11-26 16:00:00+00:00,10,0.6335,0.7918749999999999,7466.249999999996,248.87499999999991,250.0,HalfTP10%
ETH/USDT,buy,2023-11-22 16:00:00+00:00,2023-11-24 12:00:00+00:00,2023-11-27 12:00:00+00:00,50,2033.87,2009.20878,-1451.9205942366016,-72.59602971183008,248.61470988804624,SL
ETH/USDT,buy,2023-11-28 20:00:00+00:00,2023-11-29 08:00:00+00:00,2023-11-29 12:00:00+00:00,50,2059.12,2022.18579,-1912.7922071078838,-95.63961035539418,43.41660515171556,SL
DOGE/USDT,buy,2023-11-27 00:00:00+00:00,2023-12-06 04:00:00+00:00,2023-12-06 04:00:00+00:00,10,0.07865,0.0983125,7466.25,248.875,250.0,HalfTP10%
ZEC/USDT,buy,2023-12-05 20:00:00+00:00,2023-12-06 00:00:00+00:00,2023-12-06 04:00:00+00:00,10,31.46,30.83913,-2082.535171646536,-20.825351716465363,17.16465352828987,SL
BNB/USDT,sell,2023-11-21 20:00:00+00:00,2023-11-27 12:00:00+00:00,2023-12-08 16:00:00+00:00,10,240.38,238.08,193.10449576224244,3.572967800981662,74.38222813878023,TrendExit
SOL/USDT,buy,2023-10-19 12:00:00+00:00,2023-12-09 04:00:00+00:00,2023-12-09 12:00:00+00:00,25,24.259,75.613,146968.2629539552,5248.866534069829,5525.784245022466,RevHigh
BNB/USDT,sell,2023-12-11 08:00:00+00:00,2023-12-11 08:00:00+00:00,2023-12-11 08:00:00+00:00,10,232.61,234.76452999999998,-1026.7044688534234,-10.267044688534234,4.084089248097747,SL
SOL/USDT,buy,2023-12-14 08:00:00+00:00,2023-12-14 12:00:00+00:00,2023-12-14 12:00:00+00:00,25,71.57,69.658272,-2769.794796702523,-69.24486991756308,79.9217549252484,SL
LUNA2/USDT,buy,2023-11-22 16:00:00+00:00,2023-12-05 00:00:00+00:00,2023-12-18 00:00:00+00:00,10,0.6335,0.9089,29813.7237569061,425.9103393843729,1031.7284925019733,TrendExit
ETH/USDT,buy,2023-11-30 04:00:00+00:00,2023-12-09 08:00:00+00:00,2023-12-18 00:00:00+00:00,50,2040.09,2175.75,6016.381777274539,300.81908886372696,900.7935924395497,TrendExit
