Symbol,Side,EntryTime,PeakTime,ExitTime,Leverage,EntryPrice,ExitPrice,PnL,PnL%,PeakROI,Reason
DOGE/USDT,sell,2023-02-20 00:00:00+00:00,2023-02-20 00:00:00+00:00,2023-02-20 00:00:00+00:00,10,0.08703,0.08754745999999998,-1737.1846776972932,-6.948738710789172,22.176261059404816,SL
DOGE/USDT,sell,2023-02-21 12:00:00+00:00,2023-02-22 08:00:00+00:00,2023-02-22 08:00:00+00:00,10,0.08635,0.0887887,-3482.5338448941197,-29.256159235668754,40.532715691951395,SL
AVAX/USDT,buy,2023-02-23 04:00:00+00:00,2023-02-23 08:00:00+00:00,2023-02-23 08:00:00+00:00,10,20.528,20.187791999999998,-3526.0773854815934,-17.564589633671034,10.765783320342951,SL
ZEC/USDT,buy,2023-02-18 04:00:00+00:00,2023-02-20 04:00:00+00:00,2023-02-24 16:00:00+00:00,10,46.64,45.06489,-3697.800816891892,-34.754769403945204,101.20068610634645,SL
SOL/USDT,buy,2023-02-27 00:00:00+00:00,2023-02-27 00:00:00+00:00,2023-02-27 00:00:00+00:00,10,23.238,23.017,-2555.313354157311,-10.505529735777701,0.9897581547465223,TrendExit
SOL/USDT,sell,2023-02-27 08:00:00+00:00,2023-02-27 08:00:00+00:00,2023-02-27 12:00:00+00:00,10,22.873,23.160137,-3488.048665076687,-13.559811502644939,11.410833734097093,SL
ETH/USDT,buy,2023-02-27 00:00:00+00:00,2023-02-27 12:00:00+00:00,2023-02-27 16:00:00+00:00,25,1640.51,1620.14823,-3515.3549161384694,-33.51411926016906,37.27499375194305,SL
BTC/USDT,sell,2023-02-27 20:00:00+00:00,2023-02-27 20:00:00+00:00,2023-02-27 20:00:00+00:00,100,23262.5,23480.0,-1171.7989821082735,-103.54486835034908,75.01343363782912,TrendExit
BTC/USDT,buy,2023-02-28 04:00:00+00:00,2023-02-28 04:00:00+00:00,2023-02-28 04:00:00+00:00,50,23454.3,23312.664,-3667.0775442422164,-35.1789398958826,0.4050429985123101,SL
ETH/USDT,sell,2023-02-28 08:00:00+00:00,2023-02-28 08:00:00+00:00,2023-02-28 08:00:00+00:00,25,1618.5,1628.87,-2124.1611013312113,-18.525926784058996,4.479456286685343,TrendExit
BTC/USDT,sell,2023-02-28 08:00:00+00:00,2023-02-28 08:00:00+00:00,2023-02-28 08:00:00+00:00,100,23223.4,23381.5,-1790.782927160324,-78.11192590232311,14.295925661186876,TrendExit
ETH/USDT,buy,2023-02-28 12:00:00+00:00,2023-02-28 12:00:00+00:00,2023-02-28 20:00:00+00:00,25,1628.87,1613.9843999999998,-3406.2072761164964,-25.335089970347557,27.810690847029107,SL
ETH/USDT,sell,2023-03-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,50,1604.73,1637.69,-2657.1142675951255,-107.74775195827387,36.45473070236129,TrendExit
BTC/USDT,buy,2023-03-01 08:00:00+00:00,2023-03-01 08:00:00+00:00,2023-03-02 12:00:00+00:00,100,23709.6,23269.0077,-3171.5194892928635,-195.7357373595515,132.0562135168886,SL
ETH/USDT,buy,2023-03-01 08:00:00+00:00,2023-03-02 00:00:00+00:00,2023-03-03 00:00:00+00:00,50,1650.34,1617.43095,-3160.4857021334014,-104.65399697940974,83.01319728056065,SL
SOL/USDT,sell,2023-03-11 08:00:00+00:00,2023-03-11 08:00:00+00:00,2023-03-12 16:00:00+00:00,25,17.054,18.500481999999998,-2983.9011233103433,-214.65041060748197,18.617333176967122,SL
BNB/USDT,sell,2023-02-21 12:00:00+00:00,2023-03-10 08:00:00+00:00,2023-03-13 04:00:00+00:00,10,311.53,304.69,3619.2526054345462,20.967129971431298,150.93249446281254,TrendExit
ETH/USDT,sell,2023-03-03 04:00:00+00:00,2023-03-10 08:00:00+00:00,2023-03-13 04:00:00+00:00,50,1564.53,1606.14,-1457.3127218492266,-138.0457229966827,629.6459639636184,TrendExit
AVAX/USDT,sell,2023-02-27 20:00:00+00:00,2023-03-10 08:00:00+00:00,2023-03-14 12:00:00+00:00,10,17.881,17.77,377.54980740240217,5.2108103573626785,224.6518651082154,TrendExit
SOL/USDT,sell,2023-03-15 20:00:00+00:00,2023-03-16 00:00:00+00:00,2023-03-17 00:00:00+00:00,25,19.092,20.141120999999995,-2998.262925411978,-139.94573126178446,29.200712340247094,SL
DOGE/USDT,sell,2023-03-15 16:00:00+00:00,2023-03-15 16:00:00+00:00,2023-03-17 04:00:00+00:00,20,0.06959,0.07434426999999999,-2987.7828968292038,-138.70490400919644,65.81405374335394,SL
AVAX/USDT,sell,2023-03-15 16:00:00+00:00,2023-03-16 00:00:00+00:00,2023-03-17 08:00:00+00:00,20,15.981,16.896,-2330.8771623050725,-116.56823728177214,94.7375007821788,TrendExit
ZEC/USDT,sell,2023-03-15 20:00:00+00:00,2023-03-16 00:00:00+00:00,2023-03-17 08:00:00+00:00,20,33.19,35.24521,-2992.232569885709,-125.90705664356747,28.321783669779986,SL
LUNA2/USDT,sell,2023-03-15 16:00:00+00:00,2023-03-15 16:00:00+00:00,2023-03-17 20:00:00+00:00,10,1.3568,1.4361347,-2995.037542059709,-59.50115518130893,41.12617924528307,SL
LUNA2/USDT,sell,2023-03-19 00:00:00+00:00,2023-03-19 00:00:00+00:00,2023-03-19 00:00:00+00:00,10,1.4348,1.4804789999999999,-2889.543599611095,-32.85241113744055,2.23027599665465,SL
DOGE/USDT,sell,2023-03-19 00:00:00+00:00,2023-03-19 00:00:00+00:00,2023-03-19 12:00:00+00:00,10,0.07294,0.07529521999999998,-2888.3087475747916,-33.30597216890573,0.13709898546764465,SL
DOGE/USDT,buy,2023-03-19 20:00:00+00:00,2023-03-19 20:00:00+00:00,2023-03-19 20:00:00+00:00,10,0.07581,0.07456536,-2908.0764007037965,-17.409677878907807,3.8253528558237515,SL
DOGE/USDT,sell,2023-03-20 04:00:00+00:00,2023-03-20 04:00:00+00:00,2023-03-20 04:00:00+00:00,10,0.07348,0.07478,-1690.446937301,-18.70073489384874,12.656505171475235,TrendExit
ZEC/USDT,sell,2023-03-20 16:00:00+00:00,2023-03-21 04:00:00+00:00,2023-03-21 20:00:00+00:00,10,35.65,36.31628,-2842.0476402510435,-19.698825806451538,69.84572230014031,SL
BNB/USDT,buy,2023-03-21 12:00:00+00:00,2023-03-21 16:00:00+00:00,2023-03-22 08:00:00+00:00,10,334.1,325.86381,-2804.456353761554,-25.63954476204737,16.16282550134683,SL
DOGE/USDT,buy,2023-03-21 20:00:00+00:00,2023-03-22 16:00:00+00:00,2023-03-22 16:00:00+00:00,10,0.07638,0.0737262,-2772.683028895642,-35.727325216025136,22.911757004451445,SL
AVAX/USDT,buy,2023-03-21 20:00:00+00:00,2023-03-22 12:00:00+00:00,2023-03-22 16:00:00+00:00,10,17.226,16.94304,-2859.2287960231965,-17.418119122256932,40.69429931498901,SL
AVAX/USDT,sell,2023-03-22 20:00:00+00:00,2023-03-22 20:00:00+00:00,2023-03-22 20:00:00+00:00,20,16.37,16.736,-627.5715286762324,-46.73830177153324,14.416615760537823,TrendExit
DOGE/USDT,sell,2023-03-23 04:00:00+00:00,2023-03-23 04:00:00+00:00,2023-03-23 04:00:00+00:00,10,0.07365,0.07440432999999999,-2811.8030040733074,-11.247212016293231,3.3944331296671604,SL
ZEC/USDT,sell,2023-03-22 20:00:00+00:00,2023-03-22 20:00:00+00:00,2023-03-23 12:00:00+00:00,20,33.7,36.44640999999999,-2616.6348368493345,-165.07318724035534,14.243323442136615,SL
DOGE/USDT,buy,2023-03-23 08:00:00+00:00,2023-03-23 12:00:00+00:00,2023-03-24 08:00:00+00:00,10,0.07536,0.0733266,-2642.449754376504,-27.968992834394907,55.599787685774935,SL
ZEC/USDT,buy,2023-03-23 16:00:00+00:00,2023-03-24 00:00:00+00:00,2023-03-24 08:00:00+00:00,10,37.04,35.99,-1607.4895668174315,-29.333558315334813,43.19654427645792,TrendExit
SOL/USDT,buy,2023-03-23 16:00:00+00:00,2023-03-23 16:00:00+00:00,2023-03-24 08:00:00+00:00,25,22.392,21.343635,-2575.709061537715,-119.48830134646313,39.96963201143272,SL
AVAX/USDT,buy,2023-03-23 12:00:00+00:00,2023-03-23 12:00:00+00:00,2023-03-24 12:00:00+00:00,10,17.415,16.956027,-2644.6990271854575,-27.341861240310067,26.01205857019807,SL
ZEC/USDT,sell,2023-03-25 08:00:00+00:00,2023-03-25 20:00:00+00:00,2023-03-26 08:00:00+00:00,10,35.52,36.14610999999999,-2567.355749087656,-18.635784206080682,24.21171171171189,SL
ZEC/USDT,buy,2023-03-26 12:00:00+00:00,2023-03-26 12:00:00+00:00,2023-03-27 04:00:00+00:00,10,36.53,35.53443,-2489.6631172365187,-28.239863536819165,8.212428141253685,SL
ZEC/USDT,buy,2023-03-28 08:00:00+00:00,2023-03-28 08:00:00+00:00,2023-03-28 08:00:00+00:00,10,36.44,35.67429,-2489.7770148358904,-22.002391465422544,0.2744237102087025,SL
DOGE/USDT,buy,2023-03-29 08:00:00+00:00,2023-03-30 00:00:00+00:00,2023-03-30 00:00:00+00:00,10,0.07624,0.07377615,-2424.539408189347,-33.3008666710389,7.869884575026276,SL
SOL/USDT,buy,2023-03-29 08:00:00+00:00,2023-03-30 00:00:00+00:00,2023-03-30 00:00:00+00:00,25,21.202,20.584395,-2432.5062234215766,-75.28749616781454,54.12225261767753,SL
AVAX/USDT,buy,2023-03-29 12:00:00+00:00,2023-03-30 00:00:00+00:00,2023-03-30 00:00:00+00:00,10,17.306,17.084898,-2535.898167909073,-13.769643418467703,14.734774066797584,SL
DOGE/USDT,buy,2023-03-31 04:00:00+00:00,2023-03-31 04:00:00+00:00,2023-03-31 04:00:00+00:00,10,0.07465,0.07350642,-2426.6058250744627,-16.31156342933668,2.679169457468262,SL
SOL/USDT,buy,2023-03-31 20:00:00+00:00,2023-03-31 20:00:00+00:00,2023-04-02 12:00:00+00:00,10,20.973,20.65932,-2404.338595730878,-15.94889429266183,24.46002002574747,SL
DOGE/USDT,buy,2023-03-31 16:00:00+00:00,2023-04-03 16:00:00+00:00,2023-04-03 16:00:00+00:00,10,0.07559,0.0944875,7647.242672115097,248.875,250.0,HalfTP10%
SOL/USDT,sell,2023-04-02 20:00:00+00:00,2023-04-03 00:00:00+00:00,2023-04-03 16:00:00+00:00,10,20.335,20.770749999999996,-2335.8831468842363,-22.43928571428551,19.572166215883925,SL
ZEC/USDT,buy,2023-03-28 20:00:00+00:00,2023-03-31 16:00:00+00:00,2023-04-03 20:00:00+00:00,10,36.56,35.32464,-2421.3657340771324,-34.77303938730856,74.39824945295402,SL
SOL/USDT,sell,2023-04-06 12:00:00+00:00,2023-04-06 12:00:00+00:00,2023-04-06 16:00:00+00:00,10,20.679,20.834813999999998,-2560.5805183648217,-8.538657913825572,11.315827651240301,SL
DOGE/USDT,buy,2023-03-31 16:00:00+00:00,2023-04-03 16:00:00+00:00,2023-04-08 16:00:00+00:00,10,0.07559,0.0808813,4944.576777066028,68.96499999999997,392.11535917449396,SL
LUNA2/USDT,sell,2023-03-20 04:00:00+00:00,2023-04-03 20:00:00+00:00,2023-04-08 20:00:00+00:00,10,1.421,1.4830815999999998,-2776.7915936531426,-44.71051428571414,155.3131597466574,SL
AVAX/USDT,buy,2023-04-04 20:00:00+00:00,2023-04-05 12:00:00+00:00,2023-04-09 04:00:00+00:00,10,17.524,17.281,-1860.692957722673,-14.859763752567995,49.24674731796391,TrendExit
LUNA2/USDT,buy,2023-04-09 00:00:00+00:00,2023-04-09 04:00:00+00:00,2023-04-09 12:00:00+00:00,20,1.3872,1.3204,-1262.5008707885538,-98.26095732410589,54.49826989619386,TrendExit
BNB/USDT,sell,2023-04-05 16:00:00+00:00,2023-04-07 04:00:00+00:00,2023-04-10 20:00:00+00:00,10,312.08,317.23692,-2397.441412035348,-17.53261490643424,9.484747500640795,SL
LUNA2/USDT,sell,2023-04-10 12:00:00+00:00,2023-04-10 12:00:00+00:00,2023-04-10 20:00:00+00:00,10,1.3088,1.3224,-1352.4542946500496,-11.396393643031832,20.323960880195568,TrendExit
LUNA2/USDT,buy,2023-04-11 04:00:00+00:00,2023-04-11 16:00:00+00:00,2023-04-12 00:00:00+00:00,10,1.3282,1.3086900000000001,-2334.6978434569032,-15.681708327059097,41.71058575515728,SL
BNB/USDT,sell,2023-04-12 04:00:00+00:00,2023-04-12 04:00:00+00:00,2023-04-12 04:00:00+00:00,10,317.38,319.15,-598.8514918742053,-6.579699413951691,0.6616674018526042,TrendExit
ETH/USDT,buy,2023-03-17 04:00:00+00:00,2023-04-14 00:00:00+00:00,2023-04-14 00:00:00+00:00,50,1707.73,2134.6625,7767.393179653579,1244.3749999999989,1250.0,HalfTP10%
BTC/USDT,buy,2023-03-16 12:00:00+00:00,2023-04-14 04:00:00+00:00,2023-04-14 04:00:00+00:00,100,24821.4,31026.75,11464.522455952692,2488.749999999999,2500.0,HalfTP10%
SOL/USDT,buy,2023-04-16 20:00:00+00:00,2023-04-17 00:00:00+00:00,2023-04-18 00:00:00+00:00,10,24.55,24.15582,-2495.0739263697346,-17.048183706721083,61.79226069246433,SL
ZEC/USDT,buy,2023-04-04 12:00:00+00:00,2023-04-16 16:00:00+00:00,2023-04-19 08:00:00+00:00,10,37.3,38.75,4108.447640006615,37.854557640750706,161.66219839142093,TrendExit
LUNA2/USDT,buy,2023-04-12 20:00:00+00:00,2023-04-14 04:00:00+00:00,2023-04-19 08:00:00+00:00,20,1.4336,1.2811176,-2176.7816575370093,-214.62019921875003,69.47544642857153,SL
LUNA2/USDT,sell,2023-04-19 12:00:00+00:00,2023-04-19 12:00:00+00:00,2023-04-19 12:00:00+00:00,20,1.3199,1.3303,-351.0576352351267,-17.766648988559833,14.091976664898986,TrendExit
ZEC/USDT,sell,2023-04-19 12:00:00+00:00,2023-04-19 12:00:00+00:00,2023-04-19 12:00:00+00:00,20,38.75,39.01,-235.77659613918485,-15.426064516128852,7.2258064516129314,TrendExit
BTC/USDT,buy,2023-03-16 12:00:00+00:00,2023-04-14 04:00:00+00:00,2023-04-19 20:00:00+00:00,100,24821.4,28795.0,17091.076789695344,1590.0762245481699,2512.9928207111593,TrendExit
BNB/USDT,buy,2023-04-13 20:00:00+00:00,2023-04-16 16:00:00+00:00,2023-04-19 20:00:00+00:00,10,324.75,322.81685999999996,-1737.4314318707013,-6.9497257274828055,82.67898383371832,SL
DOGE/USDT,buy,2023-04-13 12:00:00+00:00,2023-04-18 12:00:00+00:00,2023-04-20 16:00:00+00:00,20,0.0865,0.08272718999999999,-2205.9638741613667,-89.18898485549151,205.3179190751448,SL
AVAX/USDT,buy,2023-04-10 20:00:00+00:00,2023-04-18 08:00:00+00:00,2023-04-21 04:00:00+00:00,10,17.746,18.209,2882.5125741253,25.077341372703792,216.55584357038208,TrendExit
ETH/USDT,buy,2023-03-17 04:00:00+00:00,2023-04-16 16:00:00+00:00,2023-04-21 08:00:00+00:00,50,1707.73,1908.17,8470.341469135008,581.5674901770193,1283.4874365385624,TrendExit
BNB/USDT,buy,2023-04-21 12:00:00+00:00,2023-04-21 12:00:00+00:00,2023-04-21 16:00:00+00:00,10,326.48,317.89,-2178.990715720477,-27.29779772114694,7.106101445724065,TrendExit
BNB/USDT,sell,2023-04-21 20:00:00+00:00,2023-04-21 20:00:00+00:00,2023-04-22 00:00:00+00:00,10,317.89,322.28,-1161.4793898185726,-14.81671332850983,4.529868822548673,TrendExit
BTC/USDT,sell,2023-04-24 16:00:00+00:00,2023-04-24 16:00:00+00:00,2023-04-25 16:00:00+00:00,100,27255.9,27727.699999999997,-2698.581028821428,-183.1866861853736,123.49619715364459,SL
LUNA2/USDT,sell,2023-04-25 08:00:00+00:00,2023-04-25 12:00:00+00:00,2023-04-25 20:00:00+00:00,10,1.2333,1.2651639,-2649.965959366585,-26.84921101921656,4.37849671612752,SL
ZEC/USDT,sell,2023-04-23 12:00:00+00:00,2023-04-23 16:00:00+00:00,2023-04-26 08:00:00+00:00,10,37.37,37.93789999999999,-2719.067184557424,-16.20428017126012,52.44848809205247,SL
BNB/USDT,buy,2023-04-22 16:00:00+00:00,2023-04-26 12:00:00+00:00,2023-04-26 20:00:00+00:00,10,327.76,324.02565000000004,-2772.5280835809826,-12.387853383573246,52.81303392726385,SL
BNB/USDT,buy,2023-04-27 16:00:00+00:00,2023-04-27 16:00:00+00:00,2023-04-28 00:00:00+00:00,10,331.51,326.673,-2607.708252291625,-15.583516334348884,13.363096135863191,SL
SOL/USDT,sell,2023-04-27 00:00:00+00:00,2023-04-27 00:00:00+00:00,2023-04-28 04:00:00+00:00,25,21.256,22.601,-2295.8731371153954,-160.76972384267955,11.878998870906932,TrendExit
LUNA2/USDT,sell,2023-04-26 20:00:00+00:00,2023-04-26 20:00:00+00:00,2023-04-28 20:00:00+00:00,20,1.2121,1.2984971999999997,-2505.1943923355266,-144.62915370018916,102.46679316888051,SL
BTC/USDT,sell,2023-05-03 16:00:00+00:00,2023-05-03 16:00:00+00:00,2023-05-03 16:00:00+00:00,100,28292.6,28670.441799999997,-2545.9649008630604,-143.61469815428654,32.72940627584547,SL
SOL/USDT,sell,2023-05-04 16:00:00+00:00,2023-05-05 12:00:00+00:00,2023-05-05 12:00:00+00:00,25,21.797,22.398376,-2428.10294166114,-71.50911685094245,34.0643207780888,SL
BNB/USDT,sell,2023-05-06 00:00:00+00:00,2023-05-06 00:00:00+00:00,2023-05-06 00:00:00+00:00,10,326.34,328.16783999999996,-1650.9575289575253,-6.603830115830102,4.5657902800758485,SL
BTC/USDT,sell,2023-05-06 20:00:00+00:00,2023-05-06 20:00:00+00:00,2023-05-07 00:00:00+00:00,50,28831.9,28992.863899999997,-2714.605237487685,-32.92815977268128,36.71280768870603,SL
SOL/USDT,sell,2023-05-06 20:00:00+00:00,2023-05-07 00:00:00+00:00,2023-05-07 08:00:00+00:00,10,21.968,22.186163999999998,-2534.1285229663345,-10.93595602694812,12.19956300072836,SL
LUNA2/USDT,sell,2023-04-30 20:00:00+00:00,2023-05-08 16:00:00+00:00,2023-05-08 16:00:00+00:00,10,1.2504,0.9378,8859.074407266495,249.125,250.0,HalfTP10%
BNB/USDT,sell,2023-05-16 12:00:00+00:00,2023-05-17 12:00:00+00:00,2023-05-17 16:00:00+00:00,10,310.44,313.60328999999996,-2567.9098180322353,-11.194793341708428,11.982991882489276,SL
ETH/USDT,sell,2023-05-06 16:00:00+00:00,2023-05-12 04:00:00+00:00,2023-05-23 00:00:00+00:00,50,1876.18,1864.96,351.01098544933313,24.916132780436946,375.25717148674477,TrendExit
BNB/USDT,sell,2023-05-18 20:00:00+00:00,2023-05-22 00:00:00+00:00,2023-05-23 00:00:00+00:00,10,307.85,313.1128,-2448.0562756001596,-18.103886308266944,11.791456878349832,SL
ETH/USDT,sell,2023-05-24 08:00:00+00:00,2023-05-25 00:00:00+00:00,2023-05-26 16:00:00+00:00,50,1813.34,1834.93,-1572.1521536098921,-64.56079665148337,152.59135076709254,TrendExit
ETH/USDT,buy,2023-05-26 20:00:00+00:00,2023-05-26 20:00:00+00:00,2023-05-26 20:00:00+00:00,25,1834.93,1826.81,-1464.1784504199918,-13.55756077888536,3.555993961622378,TrendExit
ZEC/USDT,sell,2023-04-26 20:00:00+00:00,2023-05-25 00:00:00+00:00,2023-05-28 00:00:00+00:00,20,35.8,33.26,2056.255207249376,139.9703910614523,324.022346368715,TrendExit
BTC/USDT,sell,2023-05-10 20:00:00+00:00,2023-05-12 16:00:00+00:00,2023-05-28 12:00:00+00:00,100,27683.6,27264.1,1443.7048064093606,141.6095269401382,698.1028478955044,TrendExit
SOL/USDT,sell,2023-05-08 00:00:00+00:00,2023-05-24 12:00:00+00:00,2023-05-28 16:00:00+00:00,25,21.659,20.76,2037.9262100281965,101.31937070040145,361.16625883004735,TrendExit
DOGE/USDT,sell,2023-04-26 20:00:00+00:00,2023-05-25 00:00:00+00:00,2023-05-28 20:00:00+00:00,20,0.07718,0.0735,1552.6445460673594,93.40917336097449,230.6296968126459,TrendExit
BNB/USDT,sell,2023-05-24 08:00:00+00:00,2023-05-26 04:00:00+00:00,2023-05-28 20:00:00+00:00,10,307.85,313.44312999999994,-2417.9348622137413,-19.177445395484526,21.439012506090698,SL
DOGE/USDT,sell,2023-05-30 08:00:00+00:00,2023-05-30 08:00:00+00:00,2023-05-30 08:00:00+00:00,10,0.07238,0.07341334,-2469.821521691473,-15.283734042553068,0.27631942525568004,SL
DOGE/USDT,buy,2023-05-30 12:00:00+00:00,2023-05-30 12:00:00+00:00,2023-05-30 12:00:00+00:00,10,0.07323,0.07228764,-2458.59172198508,-13.862062269561621,0.6827802813054007,SL
SOL/USDT,buy,2023-05-30 04:00:00+00:00,2023-05-30 16:00:00+00:00,2023-05-31 12:00:00+00:00,10,20.862,20.434545,-2418.5132735705724,-21.479401423640944,25.309174575783832,SL
SOL/USDT,buy,2023-06-02 12:00:00+00:00,2023-06-02 12:00:00+00:00,2023-06-02 12:00:00+00:00,10,21.245,20.956023000000002,-2396.693646456275,-14.595317086373246,1.9769357495880464,SL
ETH/USDT,buy,2023-06-02 12:00:00+00:00,2023-06-02 12:00:00+00:00,2023-06-02 12:00:00+00:00,25,1894.13,1882.35576,-2591.804738298377,-18.032662594436776,5.89980624349939,SL
DOGE/USDT,sell,2023-05-30 16:00:00+00:00,2023-05-31 12:00:00+00:00,2023-06-02 16:00:00+00:00,10,0.0724,0.07292,-1258.333573290022,-8.185911602209863,27.624309392265218,TrendExit
AVAX/USDT,sell,2023-05-06 16:00:00+00:00,2023-05-25 00:00:00+00:00,2023-06-04 00:00:00+00:00,10,16.471,14.616,7972.08129875915,111.67849553761147,171.63499483941473,TrendExit
LUNA2/USDT,sell,2023-04-30 20:00:00+00:00,2023-06-01 00:00:00+00:00,2023-06-04 12:00:00+00:00,10,1.2504,0.9244,21560.826825226435,259.84692898272556,359.80486244401794,TrendExit
DOGE/USDT,buy,2023-06-02 20:00:00+00:00,2023-06-04 20:00:00+00:00,2023-06-05 00:00:00+00:00,10,0.07292,0.07170822,-2300.696721585178,-17.609628496982914,5.896873285792648,SL
AVAX/USDT,sell,2023-06-05 16:00:00+00:00,2023-06-05 16:00:00+00:00,2023-06-06 16:00:00+00:00,20,13.973,14.607,-1678.211403135347,-92.79181278179338,84.87797895942172,TrendExit
SOL/USDT,sell,2023-06-05 16:00:00+00:00,2023-06-05 16:00:00+00:00,2023-06-06 16:00:00+00:00,25,19.94,20.573,-926.063832558557,-81.9027708124372,103.56068204613848,TrendExit
BTC/USDT,buy,2023-06-06 20:00:00+00:00,2023-06-07 00:00:00+00:00,2023-06-07 00:00:00+00:00,100,27073.3,26896.9,-414.16941534012085,-75.1238674265784,118.60393819741302,TrendExit
AVAX/USDT,buy,2023-06-07 00:00:00+00:00,2023-06-07 00:00:00+00:00,2023-06-07 08:00:00+00:00,10,14.62,14.401584,-2578.0160650671182,-15.932065116278945,5.745554035567812,SL
ETH/USDT,buy,2023-06-06 20:00:00+00:00,2023-06-07 00:00:00+00:00,2023-06-07 12:00:00+00:00,50,1891.13,1838.28,-2221.3700375254803,-144.6614061434165,16.048605859988303,TrendExit
DOGE/USDT,sell,2023-06-05 04:00:00+00:00,2023-06-10 04:00:00+00:00,2023-06-10 04:00:00+00:00,10,0.07154,0.05365500000000001,8305.236185147665,249.125,250.0,HalfTP10%
LUNA2/USDT,sell,2023-06-05 12:00:00+00:00,2023-06-10 04:00:00+00:00,2023-06-10 04:00:00+00:00,10,0.8732,0.6549,15660.373874151343,249.12499999999994,250.0,HalfTP10%
AVAX/USDT,sell,2023-06-07 16:00:00+00:00,2023-06-10 04:00:00+00:00,2023-06-10 04:00:00+00:00,10,14.071,10.55325,5570.844083535783,249.125,250.0,HalfTP10%
BTC/USDT,sell,2023-06-13 16:00:00+00:00,2023-06-15 08:00:00+00:00,2023-06-16 16:00:00+00:00,100,25750.9,26456.9305,-2759.0120081391938,-284.3141075651721,378.2003735791764,SL
DOGE/USDT,sell,2023-06-05 04:00:00+00:00,2023-06-10 04:00:00+00:00,2023-06-21 16:00:00+00:00,10,0.07154,0.0665322,5370.0804285555305,69.03500000000011,265.026558568633,SL
AVAX/USDT,sell,2023-06-07 16:00:00+00:00,2023-06-10 04:00:00+00:00,2023-06-22 00:00:00+00:00,10,14.071,13.08603,3602.05057587992,69.03500000000015,313.623765190818,SL
AVAX/USDT,sell,2023-06-23 00:00:00+00:00,2023-06-23 00:00:00+00:00,2023-06-23 08:00:00+00:00,10,12.651,12.833,-2563.455943336774,-15.393407635760123,0.869496482491442,TrendExit
SOL/USDT,sell,2023-06-22 16:00:00+00:00,2023-06-23 12:00:00+00:00,2023-06-23 20:00:00+00:00,10,16.888,17.341324,-2825.5666317130144,-27.85638690194207,44.94315490288964,SL
LUNA2/USDT,sell,2023-06-05 12:00:00+00:00,2023-06-10 04:00:00+00:00,2023-06-25 20:00:00+00:00,10,0.8732,0.6765,32910.771303845475,224.37603069170868,464.6129180027485,TrendExit
ETH/USDT,buy,2023-06-23 16:00:00+00:00,2023-06-23 16:00:00+00:00,2023-06-26 16:00:00+00:00,50,1916.53,1858.10004,-2784.2561334164147,-157.36063359300354,57.26495280533058,SL
BTC/USDT,buy,2023-06-23 12:00:00+00:00,2023-06-23 12:00:00+00:00,2023-06-28 16:00:00+00:00,50,30125.2,29870.0001,-3014.1736956883096,-47.33537039588102,228.18105771911874,SL
SOL/USDT,sell,2023-06-24 16:00:00+00:00,2023-06-28 16:00:00+00:00,2023-06-29 08:00:00+00:00,25,16.612,17.405388,-2726.097297119001,-121.9595313628701,171.41223212135768,SL
LUNA2/USDT,sell,2023-06-28 08:00:00+00:00,2023-06-28 16:00:00+00:00,2023-06-30 08:00:00+00:00,10,0.6182,0.6356,-2017.116411832835,-29.160304108702807,89.6150113231964,TrendExit
BTC/USDT,buy,2023-06-29 12:00:00+00:00,2023-06-30 04:00:00+00:00,2023-06-30 12:00:00+00:00,100,30660.7,30173.6961,-3094.6677364578713,-168.7571053661518,208.5079597008546,SL
AVAX/USDT,buy,2023-06-30 04:00:00+00:00,2023-06-30 12:00:00+00:00,2023-06-30 12:00:00+00:00,10,13.018,12.548439,-2992.0399807250747,-37.052098594254126,23.9668151789829,SL
DOGE/USDT,buy,2023-06-30 08:00:00+00:00,2023-06-30 08:00:00+00:00,2023-06-30 12:00:00+00:00,10,0.06529,0.06419574,-3085.079218452637,-17.75161387655084,25.27186399142286,SL
ETH/USDT,buy,2023-06-30 12:00:00+00:00,2023-06-30 12:00:00+00:00,2023-06-30 12:00:00+00:00,25,1890.52,1871.55657,-3179.495749332936,-27.5644641223053,30.9438672957706,SL
LUNA2/USDT,sell,2023-06-30 16:00:00+00:00,2023-06-30 16:00:00+00:00,2023-07-01 00:00:00+00:00,20,0.6074,0.6433426999999999,-2817.239330508264,-120.40853259795843,10.865986170563321,SL
BNB/USDT,sell,2023-06-07 04:00:00+00:00,2023-06-12 08:00:00+00:00,2023-07-01 04:00:00+00:00,10,278.78,242.2,20955.17343762404,130.28018509218742,210.84726307482592,TrendExit
DOGE/USDT,buy,2023-07-06 04:00:00+00:00,2023-07-06 08:00:00+00:00,2023-07-06 08:00:00+00:00,10,0.06714,0.06617376,-3153.978012930315,-15.384225201072526,21.149836163240845,SL
ETH/USDT,buy,2023-06-30 20:00:00+00:00,2023-07-03 08:00:00+00:00,2023-07-07 00:00:00+00:00,50,1925.96,1841.18697,-2830.5859180611565,-224.96989419562206,135.10145589731863,SL
ZEC/USDT,buy,2023-06-29 08:00:00+00:00,2023-07-01 00:00:00+00:00,2023-07-08 04:00:00+00:00,10,30.27,29.090880000000002,-3014.0099739843095,-39.933942517343716,146.67988107036675,SL
